pseudo_uprn,epc,glazing,tenure,property_type
8B3E62692E,1,Double/triple glazed,Owner-occupied,House
41D54D8504,1,Double/triple glazed,Rented,Flat
F8FA8B676D,1,Double/triple glazed,Rented,Flat
BB84189A13,1,Double/triple glazed,Rented,Flat
4A8F3C8602,1,Double/triple glazed,Rented,Flat
780EE434BD,1,,,
2363999097,1,Double/triple glazed,,
DC4C49D7FE,1,,Owner-occupied,House
B497ACFB41,1,Double/triple glazed,Rented,Maisonette
FF808151AD,1,,Rented,Flat
01CE863BA8,1,Double/triple glazed,Rented,Flat
C1A9335184,1,Double/triple glazed,Rented,Flat
F86866C33F,1,Double/triple glazed,Rented,House
8383A01A40,1,Double/triple glazed,,
09D5D25DFB,1,Double/triple glazed,Rented,Flat
524A25DA21,1,Double/triple glazed,,
FAB773F79F,1,Double/triple glazed,Rented,Flat
6C3ED83B69,1,Double/triple glazed,Owner-occupied,Flat
EF86B4DF71,1,Double/triple glazed,Rented,Flat
CCD96EDC90,1,Double/triple glazed,,
D6F3E5A925,1,Double/triple glazed,,
DA816A5F14,1,Double/triple glazed,Rented,Flat
3C84DF0CBF,1,Double/triple glazed,Owner-occupied,House
81EA37B5B5,1,Double/triple glazed,Rented,Flat
B835D5BE6B,1,Double/triple glazed,Rented,Flat
B5A770A75C,1,Double/triple glazed,Owner-occupied,Flat
BC6C0C7D2E,1,Double/triple glazed,Rented,Flat
C613F6DA49,1,Double/triple glazed,Owner-occupied,House
9024497E9C,1,Double/triple glazed,Rented,Maisonette
4B7E3B721F,1,Double/triple glazed,Owner-occupied,House
60C3782778,1,Double/triple glazed,Rented,House
C428DAF610,1,Double/triple glazed,Rented,House
B05B2E4048,1,Double/triple glazed,,Flat
167A8E640D,1,,Rented,House
14F19A3A86,1,Double/triple glazed,,
E1597B9082,1,Double/triple glazed,Rented,Flat
BEF45F2234,1,Double/triple glazed,,
0ECACC18B0,1,Double/triple glazed,Rented,House
E79014BAEE,1,,Rented,Flat
CF7BCE38A2,1,Double/triple glazed,Rented,Flat
EB82CE5B10,1,Double/triple glazed,Owner-occupied,Flat
9118BDC6B7,1,,,
CA754CFA47,1,Double/triple glazed,Rented,Flat
7CBC5C5968,1,Double/triple glazed,Rented,Flat
5F9A2E7DFC,1,,Rented,Flat
C1BA361B57,1,Double/triple glazed,,
F2BA127FC7,1,Double/triple glazed,Rented,Flat
D1D96792E3,1,Double/triple glazed,,
C67C8294B5,1,Double/triple glazed,,
6B1DCC29E7,1,Double/triple glazed,Rented,Flat
C92A0F329C,1,Double/triple glazed,Owner-occupied,House
DE7DABDCCC,1,Double/triple glazed,Owner-occupied,House
239098F8CB,1,,,
C497C655AC,1,Double/triple glazed,,
D69E840BFB,1,Double/triple glazed,Rented,House
B5C4FA42AC,1,Double/triple glazed,Rented,Flat
2939758C68,1,Double/triple glazed,Owner-occupied,Flat
FD656A6168,1,Double/triple glazed,Owner-occupied,House
11A9DE77D0,1,,Rented,Flat
6BF698FFA8,1,Double/triple glazed,Rented,Flat
533EAFDB21,1,Double/triple glazed,,
D1B24555CA,1,Double/triple glazed,Rented,Flat
675EDF5C14,1,Double/triple glazed,,
129CB3F5B3,1,,Rented,House
528DE26A4B,1,Double/triple glazed,Rented,House
9591CF6BD5,1,Double/triple glazed,,
E7985AF726,1,Double/triple glazed,Rented,House
DE17B5F56F,1,Double/triple glazed,,Flat
29BD07C2BC,1,Double/triple glazed,,
2E80E66BDC,1,Double/triple glazed,Rented,Flat
B104E05BCA,1,Double/triple glazed,Rented,Maisonette
5CA313EB52,1,Double/triple glazed,,
EB4E710E60,1,Double/triple glazed,,Flat
7D5ECEF462,1,,Rented,House
B00B824779,1,Double/triple glazed,Rented,Flat
3582D3E0F0,1,Double/triple glazed,Rented,Flat
BF2231AFB3,1,Double/triple glazed,Rented,House
7D185ABB86,1,,Rented,Flat
766168C67F,1,,,
291CCD922C,1,Double/triple glazed,Rented,Flat
3AA42BB474,1,Double/triple glazed,Owner-occupied,Flat
89B74555A5,1,,Rented,House
484BEE61E8,1,Double/triple glazed,Rented,Flat
002F93615E,1,,,
9895C1A7D0,1,Double/triple glazed,Owner-occupied,House
16121A9AF8,1,Double/triple glazed,,
C0E3C93826,1,Double/triple glazed,Owner-occupied,House
23AC5572C5,1,Double/triple glazed,Rented,Flat
7E06A00F02,1,Double/triple glazed,,
0C2C6DB184,1,Double/triple glazed,Owner-occupied,Flat
72DF324A23,1,Double/triple glazed,Rented,Flat
8FE7D351B9,1,Double/triple glazed,,
4FA9587013,1,Double/triple glazed,,
EACC6A1D55,1,Double/triple glazed,,
9812A8E258,1,Double/triple glazed,Rented,House
FB32AB54E4,1,Double/triple glazed,Rented,Flat
6E7FF65552,1,Double/triple glazed,,
0EBEA8C110,1,Double/triple glazed,,
FA16FEDB26,1,Double/triple glazed,,
391EBEBD5F,1,Double/triple glazed,,
B891DDB577,1,Double/triple glazed,Rented,Flat
56C4E01484,1,Double/triple glazed,,
10923D35F7,1,,,
E3BF9EB0AD,1,Double/triple glazed,,
B7C1B4C619,1,Double/triple glazed,,
4EA27BC527,1,Double/triple glazed,Rented,Flat
0FE3A1D1E9,1,Double/triple glazed,Rented,Flat
E155F545E5,1,Double/triple glazed,Owner-occupied,Flat
3296390438,1,Double/triple glazed,Rented,House
8E94924F1E,1,Double/triple glazed,Rented,Maisonette
D9D1BF116B,1,Double/triple glazed,Owner-occupied,House
8233075F6A,1,,,
AE01398E7A,1,Double/triple glazed,,
8D55D824EE,1,,Owner-occupied,Flat
5A71BF210C,1,Double/triple glazed,,
09F962B3C4,1,Double/triple glazed,Rented,Flat
F70AE3C5B4,1,Double/triple glazed,,
B66AE348E5,1,Double/triple glazed,Rented,Flat
6B488639EF,1,Double/triple glazed,Owner-occupied,House
230FF08FFD,1,Double/triple glazed,Rented,House
39641D2952,1,Double/triple glazed,Rented,Flat
341F174756,1,Double/triple glazed,,
0C055345C1,1,Double/triple glazed,Rented,Flat
D557C19B06,1,Double/triple glazed,Owner-occupied,House
366DDE81F4,1,Double/triple glazed,,
74A0F675EE,1,Double/triple glazed,Rented,Flat
336A9AB367,1,,Owner-occupied,Flat
0659CAD9C0,1,Double/triple glazed,Rented,Maisonette
76554E2176,1,,Owner-occupied,Flat
0F299067BA,1,Double/triple glazed,,
64EA17FFEE,1,Double/triple glazed,Owner-occupied,House
21F9A26941,1,,Rented,Maisonette
C2ADF895C3,1,Double/triple glazed,Owner-occupied,Flat
902BDF9D16,1,Double/triple glazed,,
60985B791B,1,Double/triple glazed,,
B5E5E33D90,1,Double/triple glazed,,
197F053A2E,1,Double/triple glazed,,
25C8F78E38,1,Double/triple glazed,,Flat
F36B167E91,1,Double/triple glazed,,
36A744950A,1,Double/triple glazed,Rented,Flat
C9EB8D632B,1,Double/triple glazed,,
9F7570299C,1,Double/triple glazed,,
9FBDC515B5,1,Double/triple glazed,Rented,Flat
0CE4254788,1,,Rented,House
7460162FC0,1,Double/triple glazed,,
C5C831AAF5,1,Double/triple glazed,Owner-occupied,House
6ADB8F4103,1,Double/triple glazed,,House
69128485C4,1,Double/triple glazed,Rented,House
24196A1135,1,Double/triple glazed,,
BC11C6E5DB,1,,Owner-occupied,House
5759407656,1,Double/triple glazed,Owner-occupied,Maisonette
F8FB833C2A,1,,Owner-occupied,Maisonette
48CBA29C69,1,Double/triple glazed,,
10667C8750,1,Double/triple glazed,Rented,House
E31F3E5107,1,Double/triple glazed,,
619F59F7FC,1,Double/triple glazed,Rented,Flat
85603A9DC6,1,Double/triple glazed,,
44554DE2E2,1,Double/triple glazed,Rented,House
E52CDDEBFF,1,Double/triple glazed,,
2286016C18,1,,,
F544B56906,1,Double/triple glazed,,
97EA3A3301,1,Double/triple glazed,,
3262AC6BEE,1,Double/triple glazed,,
1CFED78F20,1,Double/triple glazed,Rented,House
262B2BCFF0,1,Double/triple glazed,Rented,Flat
C919C5CEE4,1,Double/triple glazed,,
158842B9F2,1,Double/triple glazed,,
72430185D0,1,Double/triple glazed,,
C3EF93FF09,1,Double/triple glazed,Rented,House
3D999B2C21,1,Double/triple glazed,Rented,Flat
ACC22FE97E,1,Double/triple glazed,Owner-occupied,House
0E62F7A9C2,1,Double/triple glazed,Rented,Flat
19B9FFDE5E,1,,Rented,Flat
51CA02F718,1,,Rented,House
DF18A04187,1,Double/triple glazed,Rented,Flat
79C6CF7C15,1,Double/triple glazed,,
E57096C45A,1,Double/triple glazed,Rented,House
A42E0AF201,1,Double/triple glazed,,
CF336F1AB0,1,Double/triple glazed,Owner-occupied,Flat
BE25ACF30A,1,Double/triple glazed,,
F0739AE6AF,1,Double/triple glazed,,
CE21F67DD1,1,Double/triple glazed,,
85BD187BB0,1,Double/triple glazed,Rented,Flat
E62E292D7E,1,Double/triple glazed,Rented,Flat
AF3F4A85A8,1,Double/triple glazed,Owner-occupied,House
C91F45A579,1,Double/triple glazed,Rented,House
1861266391,1,Double/triple glazed,Rented,Flat
63511638AC,1,Double/triple glazed,Rented,Maisonette
18EBAEFE7B,1,Double/triple glazed,,
8BFD1FDE76,1,Double/triple glazed,Rented,Flat
39606D8B75,1,,Rented,Flat
AB9D44F4D0,1,Double/triple glazed,,
C2350287D0,1,Double/triple glazed,Owner-occupied,House
6A3F78C570,1,Double/triple glazed,Rented,Flat
9F4E81F136,1,Double/triple glazed,,
88917EA32D,1,Double/triple glazed,Rented,Flat
CF5242DEE8,1,Double/triple glazed,,
DCA2AE363A,1,Double/triple glazed,Rented,House
47BB3FBF96,1,Double/triple glazed,Owner-occupied,House
1E9CD7475B,1,Double/triple glazed,Rented,Flat
31628CA81D,1,Double/triple glazed,Rented,Maisonette
7BFA636FFF,1,Double/triple glazed,Rented,House
273C8E456C,1,Double/triple glazed,Owner-occupied,House
1C93188FC0,1,Double/triple glazed,Owner-occupied,Flat
FE80DFB8D1,1,,,House
E50ABF58D9,1,Double/triple glazed,,
F249737B69,1,Double/triple glazed,Rented,House
B675D402CE,1,Double/triple glazed,Rented,Flat
F443CA84F6,1,Double/triple glazed,,
C8AACB01B5,1,Double/triple glazed,Rented,Flat
74DCA33A41,1,Double/triple glazed,Rented,Flat
43FBBF6639,1,Double/triple glazed,Rented,Flat
08F4B00C93,1,Double/triple glazed,Rented,Flat
21E73A70B6,1,Double/triple glazed,,
688244049E,1,Double/triple glazed,,
9B5FD28886,1,,,House
57C514CE61,1,,Owner-occupied,House
0A96CF43B5,1,,Rented,House
9D19563534,1,Double/triple glazed,,
9EC7816BD9,1,Double/triple glazed,Rented,House
32001E915C,1,Double/triple glazed,Owner-occupied,House
473082ECFF,1,,Rented,Flat
20964A5A27,1,Double/triple glazed,Owner-occupied,Flat
DC4D4EB570,1,Double/triple glazed,Rented,Flat
73E332D81E,1,Double/triple glazed,,House
B454C62DED,1,Double/triple glazed,Rented,House
89F3768870,1,,,Flat
36DE9762E1,1,Double/triple glazed,Owner-occupied,House
1E6696F996,1,Double/triple glazed,Rented,Flat
2C8457F5EB,1,Double/triple glazed,,
AABFF31A71,1,Double/triple glazed,,Flat
64328AFBFE,1,Double/triple glazed,,
5A0FE0BD0B,1,Single glazed,,
C4A0F89E90,1,Double/triple glazed,Rented,House
9F8EBA51FA,1,,Rented,House
751783B97A,1,Double/triple glazed,Rented,Maisonette
98BDB20FC9,1,,Owner-occupied,Maisonette
8E81D87804,1,,,
404D8770F9,1,Double/triple glazed,,
DE25C7F8D9,1,Double/triple glazed,Rented,Flat
D03CB8BD12,1,Double/triple glazed,Rented,Maisonette
A6B9FA6D9C,1,Double/triple glazed,Rented,Flat
A23C04E6DB,1,Double/triple glazed,Owner-occupied,Flat
D3E3464C76,1,Double/triple glazed,,Flat
36B6285886,1,Double/triple glazed,Rented,Flat
EE190C3CCC,1,,Rented,Flat
DC28D4D539,1,Double/triple glazed,Owner-occupied,House
A97360A63A,1,Double/triple glazed,,Flat
92E6EA3211,1,Double/triple glazed,Rented,House
FA73C63560,1,Double/triple glazed,Rented,Flat
4E20CFA96F,1,Double/triple glazed,Rented,House
669FC68962,1,,Rented,House
0BE674B0C3,1,,,
D77911DB04,1,Double/triple glazed,Rented,Maisonette
D095D00B9B,1,Double/triple glazed,Rented,House
BF48B2D597,1,,,
38E2D63BFD,1,Double/triple glazed,Owner-occupied,House
C0D42BDEDD,1,,Owner-occupied,Flat
6DF53181CD,1,Double/triple glazed,Owner-occupied,Maisonette
60EE459FFA,1,Double/triple glazed,,
F34480C6E6,1,Double/triple glazed,Owner-occupied,Flat
A1E76C346B,1,Double/triple glazed,Rented,Maisonette
E954FCF27F,1,Double/triple glazed,Rented,Flat
BD5C0FE032,1,Double/triple glazed,,
99180531E6,1,Double/triple glazed,,
D248DC4782,1,Double/triple glazed,,
F6FAFAFEC6,1,Double/triple glazed,,
9315AE5AC4,1,Double/triple glazed,,
90D808A717,1,Double/triple glazed,Rented,Flat
0DCE8BD0FB,1,Double/triple glazed,Rented,House
CBE2222876,1,Double/triple glazed,Rented,Flat
51E4C29FAD,1,Double/triple glazed,Rented,House
7F97F88D44,1,Double/triple glazed,,
A8B9C055AE,1,,Rented,Flat
4A8FC012AA,1,Double/triple glazed,,
2733821CB6,1,Double/triple glazed,,
73698A71D6,1,,,
7A1A39B962,1,Double/triple glazed,,
8D35468200,1,Double/triple glazed,,
2A70DF4813,1,Double/triple glazed,Rented,Flat
D8AB261483,1,Double/triple glazed,Rented,Flat
125FFC2250,1,Double/triple glazed,Owner-occupied,House
FB555E172E,1,Double/triple glazed,Rented,Flat
35219E67D7,1,Double/triple glazed,,
7DD1E25D60,1,,Rented,Maisonette
1FD7D821C9,1,Double/triple glazed,Owner-occupied,House
269AA8A603,1,Double/triple glazed,Owner-occupied,Flat
47B9423980,1,,Rented,Flat
E141411E49,1,Double/triple glazed,Rented,Flat
4ABC1DF9C6,1,Double/triple glazed,Rented,House
F46A611B72,1,,,
D014FEA1FD,1,Double/triple glazed,Rented,Flat
4FBBACD0FF,1,,Owner-occupied,House
E7E59A1FD9,1,Double/triple glazed,,
CF4581E591,1,Double/triple glazed,Owner-occupied,House
633984BAD1,1,Double/triple glazed,,
6D9886DD48,1,Double/triple glazed,,
842D68C33B,1,Double/triple glazed,,
EF870B0C9C,1,Double/triple glazed,,Flat
B1FFF463AA,1,Double/triple glazed,,
539434FCBA,1,Double/triple glazed,,
79CDB1B815,1,Double/triple glazed,,
D949465B40,1,Double/triple glazed,Rented,Flat
BCF46A8CB5,1,Double/triple glazed,,
55CF964C07,1,Double/triple glazed,,
957D46CDB5,1,Double/triple glazed,,
BF360716D2,1,Double/triple glazed,Rented,Maisonette
042DF0AD53,1,Double/triple glazed,Owner-occupied,Flat
F5873248F6,1,,,Maisonette
23D7EF883E,1,Double/triple glazed,,
CD8B1A8697,1,Double/triple glazed,Rented,House
49F9FF504B,1,,Rented,House
811BC54C87,1,,Owner-occupied,House
78D84181EF,1,Double/triple glazed,Rented,Flat
44D979530B,1,Double/triple glazed,Rented,Flat
6B52BDE304,1,Double/triple glazed,,
E9F777719B,1,Double/triple glazed,,
19405E8379,1,Double/triple glazed,,
7C711C2D94,1,Double/triple glazed,Rented,Flat
063C5F5D83,1,Double/triple glazed,Rented,Flat
3EB90F97B2,1,Double/triple glazed,Rented,Flat
C366C7BF75,1,,Rented,Flat
E32EE4FA62,1,Double/triple glazed,,
93045794D9,1,Double/triple glazed,,
81D1B3CE77,1,Double/triple glazed,,Flat
6D658252B8,1,Double/triple glazed,Rented,Maisonette
1105FD9343,1,Double/triple glazed,Rented,Flat
0AE9117E8B,1,Double/triple glazed,Rented,Maisonette
1020D61D44,1,Double/triple glazed,Owner-occupied,Maisonette
A6EEBA23F5,1,Double/triple glazed,Rented,Flat
36DC264ACE,1,Double/triple glazed,Rented,Flat
72BA3FE0C6,1,,Owner-occupied,House
358BB98873,1,Double/triple glazed,,
AB5E856E01,1,Double/triple glazed,,
18265E5EF2,1,Double/triple glazed,Rented,Flat
4076D403DD,1,Double/triple glazed,Rented,House
57C57DFF45,1,Double/triple glazed,Rented,Flat
B30D7F2EF6,1,Double/triple glazed,,House
A34105B941,1,Double/triple glazed,,
5F0A874351,1,Double/triple glazed,Rented,House
F27154DB23,1,Double/triple glazed,Rented,Flat
BE74C8B724,1,Double/triple glazed,Owner-occupied,House
BD5F95C2BE,1,Double/triple glazed,Owner-occupied,House
B8A2FA9226,1,Double/triple glazed,Owner-occupied,House
FC4EBAF8A4,1,Double/triple glazed,Rented,House
45D00CAEB0,1,Double/triple glazed,Rented,Flat
9CA2A9E3E8,1,,Owner-occupied,House
1B951AFC0C,1,Double/triple glazed,Rented,Maisonette
374CDB0571,1,Double/triple glazed,,
00A394FE67,1,Double/triple glazed,,
600CF7725B,1,Double/triple glazed,Rented,Flat
7C261AE8B3,1,Double/triple glazed,Rented,Flat
B4B3E63915,1,Double/triple glazed,,Flat
3FBB4DC91E,1,Double/triple glazed,Rented,House
AFCAF2907B,1,Double/triple glazed,Rented,Flat
A9D9989D7B,1,Double/triple glazed,Owner-occupied,House
A1E41240A9,1,Double/triple glazed,Owner-occupied,House
9DC4F05E16,1,Double/triple glazed,,
A0FE70104F,1,Double/triple glazed,Rented,House
FB31996A43,1,Double/triple glazed,,
84BA71C668,1,Double/triple glazed,Rented,House
1400ACBD9C,1,,,
CF82309113,1,Double/triple glazed,,
B43A74EF7A,1,Double/triple glazed,,
2A401A5752,1,,Rented,Maisonette
BCB0ECA499,1,Double/triple glazed,Owner-occupied,Flat
195B0FE103,1,Double/triple glazed,,
50F183BF58,1,Double/triple glazed,Owner-occupied,Flat
1F28E2E699,1,Double/triple glazed,Rented,Flat
E4CF782CAD,1,Double/triple glazed,,
CA3A89D528,1,Double/triple glazed,Rented,Flat
66E46E5DA3,1,Double/triple glazed,Rented,House
9597C29A58,1,Double/triple glazed,Rented,House
F63DEE2F71,1,Double/triple glazed,Owner-occupied,House
111F6C4780,1,,Owner-occupied,House
E5BC757CA4,1,Double/triple glazed,Rented,Flat
8F1E28E7F7,1,Double/triple glazed,Rented,Flat
4D45C603EB,1,Double/triple glazed,Owner-occupied,Flat
891D051D60,1,Double/triple glazed,,
D8521B1410,1,Double/triple glazed,Owner-occupied,House
06770BDABB,1,Double/triple glazed,,
C5D74D609D,1,Double/triple glazed,Owner-occupied,Maisonette
7A2C177BB6,1,Double/triple glazed,,
06C3E0BFC4,1,Double/triple glazed,Rented,House
B67D270B6D,1,Double/triple glazed,Rented,Flat
94352945FC,1,Double/triple glazed,,
9FACBFEE03,1,Double/triple glazed,Owner-occupied,Flat
EACF4E7884,1,Double/triple glazed,,
69A7D5B3D5,1,,Rented,House
20572B0CED,1,Double/triple glazed,Owner-occupied,House
5759E21789,1,Double/triple glazed,Rented,Flat
A4C2EC8F25,1,Double/triple glazed,,
38C51A95DA,1,,,
25B81ED2F7,1,Double/triple glazed,,
760DE71290,1,Double/triple glazed,,
355A318C4A,1,,,
3B551DF070,1,,Owner-occupied,House
2A12D6613C,1,Double/triple glazed,Rented,Flat
902B6CA067,1,Double/triple glazed,Rented,Flat
ADC4615C69,1,Double/triple glazed,Owner-occupied,House
6B0DF3A2EF,1,Double/triple glazed,,
33E0169297,1,Double/triple glazed,,
A5B143FDB7,1,,Rented,Flat
427B002934,1,Double/triple glazed,Owner-occupied,House
0BEBCF25F8,1,Double/triple glazed,Rented,Flat
79D65174C9,1,Double/triple glazed,Rented,Flat
BBC075ED9D,1,Double/triple glazed,,
C62658BDA9,1,Double/triple glazed,Rented,Flat
741BF72272,1,Double/triple glazed,Rented,Flat
14C454DC3B,1,Double/triple glazed,Rented,House
E8E4806007,1,Double/triple glazed,Rented,Flat
8061BB8600,1,Double/triple glazed,Rented,Flat
485C337657,1,Double/triple glazed,,
9888D48C1A,1,Double/triple glazed,Rented,House
1D82A1BBD3,1,Double/triple glazed,Rented,Flat
5E6A9B6339,1,Double/triple glazed,Owner-occupied,House
26D458BAA5,1,Double/triple glazed,Rented,House
DD2245A45B,1,,Owner-occupied,House
B8044E1406,1,Double/triple glazed,Owner-occupied,House
A4484CE4A2,1,Double/triple glazed,,
2D5C18CBEB,1,Double/triple glazed,Rented,House
7585929C70,1,Double/triple glazed,Owner-occupied,House
64EE89035B,1,Double/triple glazed,,
FA93635B80,1,Double/triple glazed,,
5942262038,1,Double/triple glazed,,
D423A3C574,1,,,
FF2442E1EB,1,Double/triple glazed,Rented,Flat
1D4DF5F3B3,1,Double/triple glazed,Rented,House
E807AED983,1,Double/triple glazed,Rented,Flat
2468CD2374,1,Double/triple glazed,,
E3977AAA29,1,Double/triple glazed,Rented,House
2C30365EC8,1,Double/triple glazed,Rented,Flat
D3425CF920,1,Double/triple glazed,,Flat
729049AEB5,1,Double/triple glazed,Rented,House
F19747765C,1,Double/triple glazed,,Flat
0D04C2D496,1,Double/triple glazed,Rented,Maisonette
CDF7D82EEB,1,Double/triple glazed,Rented,House
C854C2FBA9,1,Double/triple glazed,Rented,Flat
88BF0F72DF,1,Double/triple glazed,,
6C5892E0C9,1,Double/triple glazed,Rented,Maisonette
9B4272284B,1,Double/triple glazed,,
202E851D03,1,Double/triple glazed,,
0C94E35D03,1,Double/triple glazed,Owner-occupied,Flat
3EE7FFDBDC,1,Double/triple glazed,Rented,Flat
B1415A4284,1,Double/triple glazed,Owner-occupied,House
7D2A4866D7,1,Double/triple glazed,,
ABA4DBA033,1,Double/triple glazed,Rented,Maisonette
83F3E2DD0E,1,Double/triple glazed,Rented,House
CD6F6AE1AD,1,Double/triple glazed,Rented,Flat
5A0FBDA4E0,1,Double/triple glazed,Owner-occupied,House
75EF92BD8C,1,Double/triple glazed,,
94F6F4DDDD,1,,,
4F7783BA9E,1,Double/triple glazed,,
31760DF0BA,1,Double/triple glazed,Owner-occupied,House
D14E3D31BB,1,Double/triple glazed,Rented,House
2E178B7D0C,1,Double/triple glazed,Rented,Maisonette
15A1E4765A,1,Double/triple glazed,Rented,Maisonette
1D4700B21E,1,Double/triple glazed,Rented,Flat
8D9C9D18BF,1,Double/triple glazed,,
518930CC29,1,Double/triple glazed,,
C863D2F62C,1,,,
08ADED5181,1,Double/triple glazed,Owner-occupied,Flat
B354E3DA79,1,Double/triple glazed,Owner-occupied,House
32A6DD81CE,1,,Rented,Flat
73A5DC2B83,1,Double/triple glazed,Rented,House
94B248357E,1,Double/triple glazed,Rented,Maisonette
98D2331576,1,Double/triple glazed,,
E4E9F311FA,1,Double/triple glazed,Rented,Flat
3E3DBCE659,1,Double/triple glazed,Rented,Maisonette
5A06609C98,1,Double/triple glazed,Owner-occupied,House
85D49E6040,1,,Rented,Flat
848A02F1CC,1,Double/triple glazed,,
2EAA27698B,1,,Rented,Flat
EEB94FBED2,1,,,
9224BB28D5,1,Double/triple glazed,,
